Number,Type,Short_Description,Description,Caller_ID,Assignment_Group,Priority,Status,Domain,Opened_At,Resolved_At,Work_Notes,Remarks
RITM0000467,Service Request,UPS battery needs replacement,UPS in DC-Row-4 reporting battery fault. Runtime on battery reduced to 2 minutes. Replacement scheduled.,ahmed.ali,L2-Security Team,P2 - High,Closed,Cloud & Virtualisation,01-10-2024 10:29,03-10-2024 15:29,Change request raised for permanent resolution.,Resolved by L2-Storage Team
INC0000468,Incident,Apache Kafka consumer lag spike,"Consumer group order-service showing lag of 500,000 messages. Partition rebalancing in progress.",carlos.garcia,L2-Storage Team,P1 - Critical,On Hold,Application Services,18-06-2024 11:04,,Awaiting business approval before proceeding.,
INC0000469,Incident,Application crashing on startup,PaymentService crashes with NullPointerException on boot. Stack trace points to missing config property.,sarah.jones,L3-Cloud Team,P3 - Medium,Closed,Application Services,06-06-2024 22:54,08-06-2024 15:54,Change request raised for permanent resolution.,Resolved by L3-Cloud Team
INC0000470,Incident,User account locked – access issue,Service account SVC-APPMON locked after 5 failed password attempts. Application monitoring affected.,sarah.jones,L3-Cloud Team,P4 - Low,Closed,Cloud & Virtualisation,03-06-2024 05:07,05-06-2024 05:07,Investigated the issue. Root cause identified. Fix applied.,Resolved by L3-Cloud Team
INC0000471,Incident,Windows Server update causing blue screen,"After Windows Update KB5034441 applied, server rebooted into BSOD. Update rolled back. Systems restored.",sarah.jones,L2-Storage Team,P3 - Medium,On Hold,Database Services,04-09-2024 23:55,,Vendor engaged. Awaiting response.,
INC0000472,Incident,Out of memory error on application server,Java heap space exhausted on app-server-07. JVM restart performed but root cause unresolved. Memory leak suspected.,priya.nair,L2-Server Team,P3 - Medium,Closed,Network Services,24-09-2024 03:00,25-09-2024 19:00,User confirmed resolution. Ticket closing.,Resolved by L1-Service Desk
INC0000473,Incident,CPU threshold breach – DB server,Splunk alert: DB-PROD-02 CPU at 92%. Slow queries detected. DBA team needs to review.,raj.kumar,L2-Storage Team,P2 - High,On Hold,Network Services,08-06-2024 20:57,,User confirmed resolution. Ticket closing.,
INC0000474,Incident,Database replication lag,MySQL replica on db-replica-02 is 45 minutes behind primary. Large transaction causing replication delay.,emily.chen,L2-Storage Team,P2 - High,Resolved,Network Services,20-05-2024 03:00,23-05-2024 03:00,Issue resolved after server restart.,
INC0000475,Incident,Low memory causing service restart,Tomcat service restarted automatically due to OOM killer. Heap dump captured. Needs analysis.,john.smith,L3-Cloud Team,P2 - High,Resolved,Database Services,28-03-2024 02:19,29-03-2024 22:19,Investigated the issue. Root cause identified. Fix applied.,
INC0000476,Incident,High CPU utilisation on production server,CPU usage on PROD-APP-01 has crossed 95% threshold for the past 30 minutes. Datadog alert triggered. Need immediate investigation.,linda.wu,L2-Storage Team,P3 - Medium,Resolved,IT Infrastructure,19-07-2024 05:45,21-07-2024 15:45,User confirmed resolution. Ticket closing.,
RITM0000477,Service Request,Application service down – customer portal,Customer portal returning HTTP 500. Deployment CR-7812 pushed 2 hours ago. Suspected regression. Rollback needed.,anna.brown,L3-Cloud Team,P3 - Medium,On Hold,Application Services,23-12-2024 14:06,,Temporary workaround applied. Permanent fix pending.,
INC0000478,Incident,Insufficient RAM on reporting server,Reporting service crashes during large data exports. Server only has 8 GB RAM. Upgrade requested.,anna.brown,L3-Cloud Team,P4 - Low,Closed,IT Infrastructure,05-07-2024 12:11,07-07-2024 07:11,Escalated to L3 team for further analysis.,Resolved by L3-Cloud Team
INC0000479,Incident,Processor performance degraded,vCPU saturation on VM cluster. Workload balancing required. CPU steal time above 30%.,sarah.jones,L3-Infrastructure,P2 - High,Resolved,Database Services,28-03-2024 09:49,30-03-2024 06:49,Escalated to L3 team for further analysis.,
RITM0000480,Service Request,Disk space critical – /var filesystem,SolarWinds alert: /var/log partition at 96% on db-server-01. Old log rotation not working. Need immediate cleanup.,mike.patel,L3-Cloud Team,P2 - High,In Progress,Security Operations,29-09-2024 14:25,,Escalated to L3 team for further analysis.,
INC0000481,Incident,Firewall rule causing blocked traffic,"After change request CR-4521, application traffic on port 8443 is being blocked. Rule rollback needed.",tom.wilson,L2-Server Team,P2 - High,Resolved,Database Services,10-08-2024 18:50,12-08-2024 14:50,Awaiting business approval before proceeding.,
INC0000482,Incident,SSL certificate expiring in 7 days,SSL certificate for api.company.com expires on the 15th. Auto-renewal failed. Manual renewal in progress.,carlos.garcia,L2-Server Team,P2 - High,Closed,Cloud & Virtualisation,25-08-2024 10:35,25-08-2024 23:35,Escalated to L3 team for further analysis.,Resolved by L2-Middleware Team
INC0000483,Incident,Vulnerability scan found critical CVE,Qualys scan identified CVE-2024-1234 (CVSS 9.8) on web-server-02. Patch available. Emergency change required.,priya.nair,L1-Service Desk,P2 - High,In Progress,Application Services,26-11-2024 21:03,,Vendor engaged. Awaiting response.,
INC0000484,Incident,Physical server hardware error,BIOS POST error on server BLD-02. Memory DIMM slot B1 showing uncorrectable ECC errors. DIMM replacement needed.,priya.nair,L2-Security Team,P3 - Medium,Closed,Security Operations,22-10-2024 14:12,23-10-2024 17:12,Change request raised for permanent resolution.,Resolved by L2-Server Team
CHG0000485,Change Request,App throwing unhandled exceptions,"Application logs showing 2,300 unhandled exceptions in the last hour. OutOfBoundsException in data parser module.",john.smith,L1-Service Desk,P4 - Low,In Progress,Database Services,25-07-2024 04:54,,Patch applied successfully during maintenance window.,
INC0000486,Incident,User account locked – access issue,Service account SVC-APPMON locked after 5 failed password attempts. Application monitoring affected.,emily.chen,L3-Infrastructure,P3 - Medium,Closed,Security Operations,24-05-2024 00:15,26-05-2024 08:15,Monitoring in place. No recurrence in past 2 hours.,Resolved by L3-Infrastructure
INC0000487,Incident,Apache Kafka consumer lag spike,"Consumer group order-service showing lag of 500,000 messages. Partition rebalancing in progress.",tom.wilson,L2-Network Team,P2 - High,Closed,Application Services,06-04-2024 17:24,08-04-2024 16:24,Investigated the issue. Root cause identified. Fix applied.,Resolved by L2-Server Team
RITM0000488,Service Request,Application crashing on startup,PaymentService crashes with NullPointerException on boot. Stack trace points to missing config property.,carlos.garcia,L3-Cloud Team,P3 - Medium,In Progress,Database Services,06-09-2024 21:27,,Awaiting business approval before proceeding.,
INC0000489,Incident,Alert storm from patching activity,Patching activity triggered 300+ monitoring alerts. Alert acknowledgement and suppression window required.,carlos.garcia,L2-Middleware Team,P2 - High,Resolved,IT Infrastructure,17-09-2024 13:35,19-09-2024 23:35,Awaiting business approval before proceeding.,
RITM0000490,Service Request,Apache Kafka consumer lag spike,"Consumer group order-service showing lag of 500,000 messages. Partition rebalancing in progress.",john.smith,L2-Middleware Team,P1 - Critical,Resolved,Security Operations,17-05-2024 13:59,20-05-2024 11:59,Change request raised for permanent resolution.,
CHG0000491,Change Request,Processor performance degraded,vCPU saturation on VM cluster. Workload balancing required. CPU steal time above 30%.,raj.kumar,L3-Cloud Team,P4 - Low,Closed,Cloud & Virtualisation,10-02-2024 04:46,13-02-2024 00:46,Escalated to L3 team for further analysis.,Resolved by L2-Storage Team
INC0000492,Incident,Linux server kernel panic,Server LNX-PROD-04 crashed with kernel panic – not syncing. vmcore dump captured. Analysis pending.,priya.nair,L2-Security Team,P3 - Medium,Closed,Cloud & Virtualisation,18-11-2024 23:42,19-11-2024 09:42,Investigated the issue. Root cause identified. Fix applied.,Resolved by L3-Application Support
INC0000493,Incident,WebLogic server not accepting new connections,WebLogic thread pool exhausted on wl-server-01. Stuck threads detected. Server restart required.,raj.kumar,L2-Security Team,P4 - Low,Resolved,Application Services,19-09-2024 15:36,21-09-2024 10:36,Investigated the issue. Root cause identified. Fix applied.,
RITM0000494,Service Request,Backup failure – Oracle RMAN,Nightly RMAN backup failed with ORA-19809 disk quota exceeded. Backup destination /backup is full.,tom.wilson,L2-Security Team,P3 - Medium,Resolved,Database Services,15-10-2024 08:03,17-10-2024 21:03,Awaiting business approval before proceeding.,
INC0000495,Incident,Processor performance degraded,vCPU saturation on VM cluster. Workload balancing required. CPU steal time above 30%.,raj.kumar,L2-Security Team,P3 - Medium,On Hold,IT Infrastructure,15-09-2024 02:54,,Escalated to L3 team for further analysis.,
RITM0000496,Service Request,App throwing unhandled exceptions,"Application logs showing 2,300 unhandled exceptions in the last hour. OutOfBoundsException in data parser module.",anna.brown,L2-Network Team,P3 - Medium,On Hold,Cloud & Virtualisation,03-12-2024 14:23,,Investigated the issue. Root cause identified. Fix applied.,
CHG0000497,Change Request,Network connectivity loss to production subnet,Servers in 10.20.30.0/24 are unreachable from management network. Switch port flapping detected on core-sw-02.,carlos.garcia,L2-Database Admin,P3 - Medium,Closed,Database Services,31-10-2024 04:53,02-11-2024 20:53,User confirmed resolution. Ticket closing.,Resolved by L2-Network Team
INC0000498,Incident,Low memory causing service restart,Tomcat service restarted automatically due to OOM killer. Heap dump captured. Needs analysis.,anna.brown,L2-Storage Team,P3 - Medium,Resolved,Application Services,15-05-2024 03:03,16-05-2024 01:03,Monitoring in place. No recurrence in past 2 hours.,
INC0000499,Incident,Database connection pool exhausted,Connection pool to PostgreSQL maxed out at 500 connections. Application returning DB connection errors.,anna.brown,L3-Infrastructure,P4 - Low,New,Database Services,15-03-2024 16:55,,Change request raised for permanent resolution.,
INC0000500,Incident,Datadog alert – false positive suppression,Datadog CPU monitor firing false positives during batch window 02:00-04:00. Alert suppression / downtime needed.,raj.kumar,L3-Application Support,P3 - Medium,Resolved,Network Services,29-09-2024 20:22,02-10-2024 04:22,Issue resolved after server restart.,
RITM0000501,Service Request,User account locked – access issue,Service account SVC-APPMON locked after 5 failed password attempts. Application monitoring affected.,linda.wu,L2-Storage Team,P3 - Medium,Closed,Network Services,19-07-2024 14:49,20-07-2024 21:49,Vendor engaged. Awaiting response.,Resolved by L3-Application Support
RITM0000502,Service Request,WebLogic server not accepting new connections,WebLogic thread pool exhausted on wl-server-01. Stuck threads detected. Server restart required.,linda.wu,L2-Security Team,P3 - Medium,In Progress,Network Services,07-01-2024 13:06,,Temporary workaround applied. Permanent fix pending.,
INC0000503,Incident,CPU overload on middleware node,Middleware server CPU load average is 24 on an 8-core machine. Service is unresponsive.,jessica.lee,L2-Server Team,P3 - Medium,Closed,IT Infrastructure,31-10-2024 21:57,02-11-2024 01:57,Awaiting business approval before proceeding.,Resolved by L2-Network Team
RITM0000504,Service Request,Firewall rule causing blocked traffic,"After change request CR-4521, application traffic on port 8443 is being blocked. Rule rollback needed.",sarah.jones,L3-Cloud Team,P3 - Medium,On Hold,Network Services,04-04-2024 03:44,,Monitoring in place. No recurrence in past 2 hours.,
INC0000505,Incident,Database replication lag,MySQL replica on db-replica-02 is 45 minutes behind primary. Large transaction causing replication delay.,john.smith,L2-Security Team,P3 - Medium,Resolved,Network Services,07-02-2024 08:49,07-02-2024 16:49,Vendor engaged. Awaiting response.,
CHG0000506,Change Request,UPS battery needs replacement,UPS in DC-Row-4 reporting battery fault. Runtime on battery reduced to 2 minutes. Replacement scheduled.,ahmed.ali,L3-Infrastructure,P2 - High,Resolved,Application Services,12-04-2024 19:25,13-04-2024 18:25,Awaiting business approval before proceeding.,
RITM0000507,Service Request,Batch job not completing,Nightly EOD batch job stuck since 02:00 AM. Investigating deadlock in job scheduler. Data processing delayed.,anna.brown,L1-Service Desk,P3 - Medium,Resolved,Security Operations,22-02-2024 01:04,22-02-2024 11:04,Vendor engaged. Awaiting response.,
CHG0000508,Change Request,Application service down – customer portal,Customer portal returning HTTP 500. Deployment CR-7812 pushed 2 hours ago. Suspected regression. Rollback needed.,priya.nair,L1-Service Desk,P4 - Low,Closed,Cloud & Virtualisation,06-12-2024 12:17,07-12-2024 08:17,User confirmed resolution. Ticket closing.,Resolved by L3-Cloud Team
